house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment,"1,351 sq ft",Dum Dum,Kolkata,22.65411758,88.43454742,17000,INR,2,Posted 18 days ago,"A 3 bhk property is available for rent in Dum Dum, Kolkata. It has an area of 1351 sqft . The property is available at a monthly rental of Rs. 17,000 . The house is unfurnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. It is facing southeast direction. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,116 sq ft",Howrah,Kolkata,22.61346626,88.2694931,18000,INR,2,Posted 7 days ago,"A 2 bhk property is available for rental in Shapoorji Pallonji Real Estate Joyville, Howrah, Kolkata. The house is unfurnished. It is facing east direction. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,500 sq ft",Bangur avenue,Kolkata,22.60772705,88.40553284,31000,INR,2,Posted 7 days ago,"Itâs a 3 bhk multistorey apartment situated in Bangur avenue, Kolkata. It has an area of 1500 sqft with a carpet area of 1125 sqft . The property is available at a monthly rental of Rs. 31,000 . It is an unfurnished property. It is northeast facing property. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Unfurnished
3 BHK Apartment,990 sq ft,Joka,Kolkata,22.45291138,88.3008194,19000,INR,3,Posted 2 days ago,"A 3 bhk property is available for rent in Joka, Kolkata. It has a built-up area of 990 sqft and is available for rent at Rs. 19,000 per month . The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ","38,000",Unfurnished
2 BHK Apartment,875 sq ft,Joka,Kolkata,22.45005226,88.30250549,19500,INR,2,Posted 2 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Joka. It has a built-up area of 875 sqft and is available for rent at Rs. 19,500 per month . It is a semi-furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ","39,000",Semi-Furnished
3 BHK Apartment,"1,400 sq ft",Joka,Kolkata,22.45005226,88.30250549,20000,INR,2,Posted 2 days ago,"Itâs a 3 bhk multistorey apartment situated in Joka. It has area of 1400 sqft and is available at a rent of Rs. 20,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,650 sq ft,Keshtopur,Kolkata,22.59678268,88.43515778,9000,INR,1,Posted 5 days ago,"It is 2bhk ground floor flat for rent at keshtopur samarpally near Milan bazar, it is 2bed room, 1 small dining hall, 1 toilet, 1 kitchen and 1 balcony. It is very prime location in keshtopur near Salt lakhe foot bridge and new bridge only minuits walking distance from house.( Only bachelor ladies and family only.  More About This Property A spacious home designed for families aspiring for a modern lifestyle, this Apartment is available for affordable rent in Kolkata. It is a 2 BHK Apartment situated in Keshtopur at a coveted location with well-developed infrastructure. This Apartment is a good example of a well-planned residential property with all new-age conveniences available for the residents. The unit is Unfurnished. The 2 BHK property has been impeccably designed property to meet the space needs of a contemporary home seeker. The property is South-East facing, built as per vaastu principles. This 2 BHK unit is built on floor 0 out of a total 5 floors. There are 2 bedrooms and 1 bathroom. There are 1 balcony, giving majestic views of the outside world. The built-up area of this property is 650 Square feet. The monthly rent that has to be paid is Rs 9000. The security deposit payable by the residents is Rs 9000. Project Highlights Families living in this Apartment will find several hospitals in the neighbourhood like Revive Nursing Home, Dr Kuntal Banerjee Medicine Clinic- Doctor in Baguihati | Newtown | Teghoria, and FULCRUM HEALTH SERVICES. They will also find shops and utility stores within easy reach",No Deposit,Unfurnished
2 BHK Apartment,850 sq ft,Ganguly Bagan,Kolkata,22.48023796,88.3728714,14000,INR,1,Posted 15 days ago,"Are you looking for an affordable Apartment for rent in Kolkata?. Here is a spacious 2 BHK Apartment in Garia, promising a comfortable lifestyle. The Apartment is fully furnished. Built on floor 2 out of a total 2 floors, it is an ideal home providing beautiful views of the city?s skyline. This property is designed to suit your space needs and has 2 bedrooms and 1 bathroom. It also includes 1 balcony. Nestled inside a gated society, this 2 BHK Apartment is a perfect accommodation for families seeking a contemporary lifestyle. The built-up area of the residential property is 850 square_feet. The Apartment is available for a monthly rent of Rs 14000. The security deposit payable is Rs 14000. Project Highlights The developer is known for delivering quality projects in Kolkata. There are attractive amenities available for the residents of this Apartment that fulfil all the needs of a modern-day lifestyle",No Deposit,Furnished
2 BHK Apartment,"1,000 sq ft",Mukundapur,Kolkata,22.49331665,88.39868164,45000,INR,2,Posted 15 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Bengal Peerless Housing Avidipta, one of the most prestigious projects of Mukundapur. It has an area of 1000 sqft . The property is available at a monthly rental of Rs. 45,000 . The house is furnished. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,950 sq ft,Kamalgazi,Kolkata,22.44950294,88.39569855,16500,INR,2,Posted 15 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Kamalgazi. It has a built-up area of 950 sqft and is available for rent at Rs. 16,500 per month . It is a furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,200 sq ft",Narendrapur,Kolkata,22.44419289,88.41138458,17000,INR,2,Posted 15 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Devaloke Group Sonar City Phase I. It has area of 1200 sqft and is available at a rent of Rs. 17,000. It is an unfurnished property. It has swimming pool. Other amenities include club house, cctv, community hall, gated community, children's play area, gymnasium, lift available, power backup and intercom. Its main door is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,650 sq ft,Ganguly Bagan,Kolkata,22.48023796,88.3728714,14500,INR,2,Posted 15 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Ganguly Bagan. It has an area of 650 sqft . The property is available at a monthly rental of Rs. 14,500 . It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,580 sq ft,Chinar Park,Kolkata,22.62438965,88.43882751,10000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rent in Chinar Park, Kolkata. The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,700 sq ft,Baguiati,Kolkata,22.62048721,88.42864227,12000,INR,1,Posted 3 days ago,This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Baguiati. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details.,No Deposit,Semi-Furnished
2 BHK Apartment,850 sq ft,Rajarhat,Kolkata,22.61752319,88.4488678,14000,INR,2,Posted 3 days ago,"Itâs a 2 bhk multistorey apartment situated in Rajarhat, Kolkata. It has area of 850 sqft and is available at a rent of Rs. 14,000. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,550 sq ft,Rajarhat,Kolkata,22.61752319,88.4488678,6500,INR,1,Posted 3 days ago,"Itâs a 1 bhk multistorey apartment situated in Rajarhat, Kolkata. It has a built-up area of 550 sqft and is available for rent at Rs. 6,500 per month . The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,875 sq ft,Baguiati,Kolkata,22.61798477,88.43147278,13000,INR,2,Posted 3 days ago,"It has area of 875 sqft and is available at a rent of Rs. 13,000. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
